"Alt","WY","Q.S77","Q.S79","Q.C43","mean.stg","TPLoad.kg.fit","TPLoad.kg.95LCI","TPLoad.kg.95UCI","TNLoad.kg.fit","TNLoad.kg.95LCI","TNLoad.kg.95UCI"
"WAS",1993,917663.651798127,1731142.80197254,813479.150174412,16.0891695732746,239755.640364714,201312.615389333,278198.665340096,3060347.15941495,2804828.13696081,3315866.18186908
"WAS",1994,372308.087017308,980865.521823853,608557.434806545,15.4924269310058,158453.221419504,114573.384724364,202333.058114644,1871807.92941902,1580152.08326827,2163463.77556977
"WAS",1995,1720005.07530455,2708115.50987711,988110.43457256,16.5272961437618,337907.130275024,288011.367220746,387802.893329302,4605218.51655003,4273576.64891873,4936860.38418133
"WAS",1996,2232043.8672005,3685533.34122951,1453489.47402901,16.0310416853172,475829.521529085,407388.603472261,544270.439585908,6117881.59022182,5662975.75258438,6572787.42785927
"WAS",1997,433997.336151264,1139346.60553841,705349.269387144,14.2037933469436,192494.710965977,170367.767803684,214621.654128269,2090941.89180939,1943870.87202498,2238012.91159381
"WAS",1998,1396885.1360615,2891555.38093519,1494670.24487369,15.0708051313754,421206.313078169,352759.920695196,489652.705461141,4841322.84039227,4386380.6165842,5296265.06420034
"WAS",1999,322840.158861738,1051777.67520796,728937.51634622,16.0373119837315,173689.473380578,126326.80146933,221052.145291827,1989630.9313864,1674825.74539159,2304436.11738122
"WAS",2000,575175.114430942,1716135.37200955,1140960.25757861,16.018828833289,275698.332109886,232519.056091373,318877.608128398,3020002.11304565,2733002.67932281,3307001.54676849
"WAS",2001,217127.096305137,553110.941262931,335983.844957793,13.2197917992756,109524.414177218,75518.997022065,143529.831332371,1161181.53348221,935157.93218668,1387205.13477774
"WAS",2002,299874.268735194,910291.522901452,610417.254166258,12.3470025296946,176926.443904902,146625.896320598,207226.991489205,1694734.19824141,1493335.73119767,1896132.66528515
"WAS",2003,1049559.28478738,1673357.48591556,623798.201128183,13.5977959564685,232829.942825105,199368.146389488,266291.739260723,2925965.38742277,2703555.06668802,3148375.70815751
"WAS",2004,718686.843865933,1458630.32076373,739943.476897797,14.2313480629857,222944.388119722,202139.553802028,243749.222437415,2594454.51434861,2456171.14745483,2732737.88124239
"WAS",2005,1027131.94242788,1753875.69058719,726743.748159304,14.2805496807266,245860.276215875,217887.891930698,273832.660501053,3062644.96178034,2876721.08370786,3248568.83985282
"WAS",2006,1440391.1368207,2632580.37709496,1192189.24027426,16.2624246010275,356452.513597658,316974.013068645,395931.014126671,4470892.0279364,4208490.51635951,4733293.5395133
"WAS",2007,201463.623123838,748260.182511725,546796.559387888,13.4590080060016,147658.694558538,123366.050393183,171951.338723893,1464777.74242962,1303311.97083821,1626243.51402102
"WAS",2008,43649.5301313343,366699.412408055,323049.882276721,10.8331767634399,110787.630349409,69932.7120849937,151642.548613825,817535.969144017,545985.83009923,1089086.1081888
"WAS",2009,172188.847512418,937293.625093355,765104.777580937,13.4562922578311,187979.259445431,156284.608959864,219673.909930998,1753327.22900739,1542662.5866104,1963991.87140439
"WAS",2010,325280.617265419,1330886.23513956,1005605.61787414,14.0039743849842,243715.114565485,200134.440286091,287295.78884488,2375554.40897946,2085887.00385476,2665221.81410417
"WAS",2011,303485.455756228,747478.198942822,443992.743186595,14.6708266010658,126766.225725187,83494.1113622806,170038.340088094,1493524.08719858,1205907.58541148,1781140.58898569
"WAS",2012,203426.046762763,908630.802057544,705204.755294781,12.7319684905124,184438.261387108,151589.897266343,217286.625507873,1695732.35230853,1477399.3284445,1914065.37617256
"WAS",2013,267095.006030913,676079.068322077,408984.062291164,14.1198878385905,121092.85443134,82814.9687753122,159370.740087368,1370851.94101229,1116430.54907701,1625273.33294757
"WAS",2014,675011.266103195,1686048.89339621,1011037.62729301,15.5738813498171,262050.736496846,229851.001834069,294250.471159624,2969214.89172514,2755193.10937101,3183236.67407927
"WAS",2015,891936.561917276,1395617.24424603,503680.682328756,15.4949641081026,181491.750724058,127750.026883781,235233.474564335,2532120.14281286,2174915.35080023,2889324.9348255
"WAS",2016,883183.799035998,1794212.76235453,911028.96331853,15.8356250019552,257917.530215342,226942.07390489,288892.986525794,3150217.57057074,2944333.19176377,3356101.94937772
"WRDC",1966,364014.166284375,1226784.58905888,862770.422774505,13.3397740906244,224097.818982801,188306.617607256,259889.020358346,2203841.07480157,1965947.91228913,2441734.23731402
"WRDC",1967,377441.810629107,1198588.4252552,821146.614626091,15.4996721466159,200464.080989499,164831.177694794,236096.984284203,2206165.4861138,1969324.48250141,2443006.48972619
"WRDC",1968,300049.111053972,873765.066857501,573715.955803529,13.0432361232747,164399.515035523,141815.284645802,186983.745425244,1653204.1704917,1503093.70244825,1803314.63853514
"WRDC",1969,465014.9599556,1337151.00761154,872136.047655938,14.7478932252253,223578.767073044,195935.237273815,251222.296872273,2407118.16795602,2223380.0850137,2590856.25089835
"WRDC",1970,372929.515627051,1700928.09337499,1327998.57774794,16.0234734955717,295325.321807651,232684.807989196,357965.835626106,2987405.91724464,2571053.59150632,3403758.24298296
"WRDC",1971,356986.295936633,575942.798268382,218956.502331749,15.4757351267131,80992.2363190681,4324.77831493194,157659.694323204,1249632.82723462,740047.696100804,1759217.95836844
"WRDC",1972,204407.334807788,897489.952821338,693082.618013549,12.334830277723,185200.207409673,148346.603558126,222053.811261219,1670423.15934577,1425468.53269791,1915377.78599363
"WRDC",1973,107703.412858259,577429.117093474,469725.704235215,11.3036665825454,141270.782178513,102422.143151142,180119.421205883,1153536.51147227,895321.496542922,1411751.52640162
"WRDC",1974,93178.5558350973,621712.737957355,528534.182122258,11.5209981113505,149898.669474431,111163.271366477,188634.067582385,1225314.52555518,967852.188362558,1482776.86274781
"WRDC",1975,199444.341562858,911436.56562228,711992.224059422,13.1000794082268,182602.973015976,152786.133017954,212419.813013999,1707513.12370623,1509329.7129615,1905696.53445097
"WRDC",1976,79933.1280791388,732645.194449266,652712.066370127,12.2325962692518,167635.97293938,130316.207200486,204955.738678275,1409672.60959015,1161619.54753465,1657725.67164566
"WRDC",1977,121060.818311112,577301.900472635,456241.082161523,12.4212437343391,131157.047877934,104361.765287434,157952.330468434,1177219.68456558,999119.641234142,1355319.72789701
"WRDC",1978,193938.246273589,478872.804278168,284934.558004579,11.6488876617752,109660.026993364,75437.2610423757,143882.792944353,1013537.79812141,786069.545894296,1241006.05034852
"WRDC",1979,337793.417977663,1060386.03705931,722592.61908165,13.5695347509711,192677.122403403,168461.425196268,216892.819610538,1952167.00941308,1791212.6807052,2113121.33812095
"WRDC",1980,417866.733189247,1167566.11758058,749699.384391328,14.2518443615761,199457.8473225,176368.107425681,222547.587219318,2134481.34857875,1981010.91354057,2287951.78361693
"WRDC",1981,266836.745615688,608858.657715486,342021.912099798,12.6197876776393,119491.415796842,89219.8034239129,149763.028169771,1236508.37076125,1035302.22721259,1437714.51430991
"WRDC",1982,51242.8030449576,237332.128283216,186089.325238258,9.30916254897334,96319.5724141036,36671.8096084728,155967.335219734,587730.104998778,191269.679383698,984190.530613858
"WRDC",1983,278981.351973275,1704074.79864551,1425093.44667224,14.1877475127624,320574.552872102,235381.393740093,405767.712004111,2949675.6043891,2383422.74694277,3515928.46183543
"WRDC",1984,462165.656176682,1274328.57411138,812162.9179347,15.9962543470139,201994.768735316,161169.440747846,242820.096722787,2336603.45074947,2065249.98922015,2607956.91227879
"WRDC",1985,352213.08778418,780526.032249023,428312.944464843,15.4595110908785,121719.205446095,64535.8365591989,178902.574332992,1562887.95770787,1182807.60430251,1942968.31111323
"WRDC",1986,411973.104729595,961076.412932442,549103.308202848,12.9965527165039,169328.799981505,146885.99802573,191771.601937279,1791344.27252653,1642173.83600278,1940514.70905029
"WRDC",1987,199526.322104605,1172939.81965076,973413.497546155,12.7785218041785,236282.090270379,180048.07716529,292516.103375467,2101948.93368218,1728178.65763114,2475719.20973321
"WRDC",1988,226731.435752106,1009269.29378617,782537.858034062,12.5619018040206,202847.133906227,162138.107838675,243556.159973778,1847643.27260236,1577062.83434335,2118223.71086137
"WRDC",1989,247052.099230402,671004.263712754,423952.164482352,13.4681479889083,127354.196426263,97735.710115894,156972.682736632,1348574.9847054,1151709.97022116,1545439.99918965
"WRDC",1990,94559.0526588615,640801.889646041,546242.836987179,11.2051804960867,155911.200193442,111452.581419113,200369.818967771,1248086.64973942,952583.816230542,1543589.48324829
"WRDC",1991,69417.1266205802,552928.418421733,483511.291801153,11.4214267016087,139852.877064635,101811.98405583,177893.770073439,1116632.28635596,863786.112020911,1369478.46069101
"WRDC",1992,388342.721013775,1228806.95536324,840464.234349461,13.4441971476331,220967.410554287,188638.716115817,253296.104992757,2210243.21097991,1995364.27246177,2425122.14949805
"WRDC",1993,475234.159028452,1283691.13379899,808456.974770542,14.1088034981481,216878.771805156,192914.108066653,240843.435543659,2312287.24073436,2153001.45466977,2471573.02679895
"WRDC",1994,397537.92849931,994135.386339159,596597.457839849,13.7364715698819,171729.913310932,150001.01664024,193458.809981623,1856785.1715441,1712359.84497686,2001210.49811133
"WRDC",1995,343908.146658911,1343664.84336568,999756.696706769,15.4769626563832,232806.126912277,192450.873732746,273161.380091808,2426675.15948407,2158446.1413481,2694904.17762003
"WRDC",1996,462226.285153192,1915676.63277339,1453450.3476202,16.719965760342,322031.84736779,252321.316092321,391742.378643259,3335443.74441562,2872099.17624823,3798788.31258301
"WRDC",1997,381031.994165531,1039088.49343837,658056.499272838,14.6339706573546,175480.629732442,147327.642020431,203633.617444454,1943654.45381574,1756530.16003441,2130778.74759708
"WRDC",1998,185723.258010825,1722916.95659083,1537193.69858,14.8480440569557,329627.63091624,236133.947626197,423121.314206282,2988001.57858629,2366577.677236,3609425.47993658
"WRDC",1999,363029.859797101,1054216.57919634,691186.719399234,15.9522615479069,170321.948968538,123357.037803403,217286.860133674,1993463.102044,1681301.71000355,2305624.49408445
"WRDC",2000,354295.113323887,1532262.95857253,1177967.84524864,15.7409241617575,266550.78101361,214856.56535496,318244.996672259,2721943.91086059,2378348.27914092,3065539.54258027
"WRDC",2001,197600.103386556,568947.231364054,371347.127977498,12.4714418219101,120566.334854159,92325.2346218263,148807.435086491,1168993.65714381,981283.706404607,1356703.60788301
"WRDC",2002,292157.304164045,809722.138608124,517564.834444078,12.0013134420181,160751.851006583,129839.43258104,191664.269432125,1532916.96024274,1327451.57496554,1738382.34551994
"WRDC",2003,414989.05094608,1056355.68205585,641366.631109767,13.3388514396845,185019.658902463,163747.207998799,206292.109806126,1944758.6389792,1803367.16774122,2086150.11021718
"WRDC",2004,447446.542272465,1186144.70009573,738698.157823268,14.5439541245216,197538.928609538,173365.934103176,221711.9231159,2170428.8018951,2009758.30497114,2331099.29881906
"WRDC",2005,483422.220282937,1210910.28561341,727488.065330468,14.2948971845865,200276.972524883,178431.504459147,222122.440590619,2204899.70326879,2059699.56231254,2350099.84422503
"WRDC",2006,388340.603977542,1575171.16153796,1186830.55756042,16.4023167495692,266057.363716078,212806.253600182,319308.473831974,2803103.55635007,2449159.72362294,3157047.3890772
"WRDC",2007,194354.991029945,792913.464074869,598558.473044924,12.8332597466028,162011.509425227,136089.996132555,187933.022717899,1519919.52791848,1347627.16171377,1692211.8941232
"WRDC",2008,39021.6447292407,299678.780980341,260657.136251101,10.2749540905067,102472.034308961,55356.8747844488,149587.193833473,702899.431889096,389739.384983748,1016059.47879444
"WRDC",2009,173148.039249223,850494.187517716,677346.148268493,13.1214744404711,173446.651546228,145272.282025231,201621.021067225,1613260.01539882,1425993.60327654,1800526.42752109
"WRDC",2010,281365.931534887,1338036.89128934,1056670.95975445,13.1399231056795,256675.778141774,198296.975471359,315054.580812189,2366506.02351215,1978479.98758132,2754532.05944299
"WRDC",2011,205518.380556754,771105.763800303,565587.383243549,12.9102010252841,155899.091707831,131597.744571312,180200.438844349,1488586.64582461,1327063.02824721,1650110.263402
"WRDC",2012,212155.928912194,613866.708558955,401710.779646762,11.6788338203278,133829.031960998,101460.123997009,166197.939924987,1222074.27224871,1006928.04673282,1437220.4977646
"WRDC",2013,280967.896518984,676964.280195491,395996.383676507,13.2325563665912,126536.208187837,96927.5787350816,156144.837640592,1354384.54467044,1157585.0457023,1551184.04363858
"WRDC",2014,403489.575507607,1441360.68432727,1037871.10881967,15.0118914933937,248846.036360006,209128.500894852,288563.571825159,2569612.4475826,2305622.14393604,2833602.75122917
"WRDC",2015,595239.200635216,1098844.2512872,503605.050651988,14.7979158177185,161943.076946892,121744.066775088,202142.087118696,2048647.10002764,1781456.58134964,2315837.61870563
"WRDC",2016,450455.603125512,1360222.71646829,909767.113342781,14.343500984319,232836.811271687,202566.171758838,263107.450784536,2433417.5492024,2232217.87195697,2634617.22644783
"WRDS",1966,760942.088047587,1597693.27627087,836751.188223281,12.7974995997222,256475.03299692,217301.268125947,295648.797867893,2779880.35846802,2519504.33155315,3040256.3853829
"WRDS",1967,1095655.67700579,2008277.77485847,912622.097852678,14.7617150235522,284314.233307684,256793.80780192,311834.658813447,3466064.52872395,3283144.68234719,3648984.3751007
"WRDS",1968,310367.69271615,844587.715190908,534220.022474758,12.5450140513941,161360.968773374,136023.162223184,186698.775323564,1598557.06314666,1430144.4170299,1766969.70926341
"WRDS",1969,1657960.15754164,2445335.20392391,787375.046382271,14.0180459746722,312681.716883977,261018.052903798,364345.380864155,4147037.70426293,3803645.14020045,4490430.26832541
"WRDS",1970,2036182.58346415,3358314.4709955,1322131.88753135,15.1208236283555,440668.695753504,375648.279275623,505689.112231385,5587940.24964131,5155769.43923738,6020111.06004523
"WRDS",1971,696952.844390548,1054989.55849223,358036.714101678,15.563529575491,136080.309292981,69624.0244770519,202536.59410891,2002022.48396765,1560307.89613347,2443737.07180184
"WRDS",1972,329531.230988307,822691.546877583,493160.315889276,12.5857024218477,154614.383285113,129738.369138495,179490.397431731,1566704.45299686,1401361.19966626,1732047.70632746
"WRDS",1973,177100.569478859,702152.479499494,525051.910020635,11.2214108542618,158561.59364297,115971.846087643,201151.341198297,1346353.76384299,1063272.74540402,1629434.78228196
"WRDS",1974,160179.315616892,687107.044167876,526927.728550984,11.4515714267842,155739.441868843,116515.328565006,194963.555172679,1327281.91493288,1066571.23739268,1587992.59247307
"WRDS",1975,280033.53614671,1089317.01992498,809283.483778265,13.0056004390693,209145.721155646,172632.498699278,245658.943612013,1982132.89497415,1739440.67929455,2224825.11065375
"WRDS",1976,137359.049302877,660986.012775092,523626.963472215,11.8574997784579,150056.960881615,116499.867971747,183614.053791483,1294606.01521825,1071562.28798235,1517649.74245416
"WRDS",1977,169867.080274751,641235.310227375,471368.229952624,11.9866250957838,141556.647426924,111523.225072932,171590.069780915,1268502.97230579,1068880.00492071,1468125.93969086
"WRDS",1978,81590.2711648428,460095.532081868,378505.260917025,11.4733402832065,119909.501488646,85718.6856495883,154100.317327704,975878.483620444,748622.594009776,1203134.37323111
"WRDS",1979,498096.210611225,1173095.97352809,674999.762916861,13.9495633352241,193883.670495293,173496.455850279,214270.885140306,2140387.91788625,2004880.34115438,2275895.49461811
"WRDS",1980,988609.046448076,1662110.954399,673501.907950922,14.2560078101883,232389.334023573,203299.258512021,261479.409535126,2919590.60168022,2726237.77206837,3112943.43129206
"WRDS",1981,482816.830624679,821908.406050089,339091.57542541,12.0656420133452,141299.87319566,106685.403465811,175914.342925508,1561778.12801496,1331706.34064122,1791849.91538869
"WRDS",1982,48595.8306157247,237332.128283216,188736.297667491,9.0166098304879,98865.4466209908,34763.1466093067,162967.746632675,581518.729806893,155450.35858646,1007587.10102733
"WRDS",1983,1372814.50865536,2785142.19918103,1412327.69052567,13.9769549658997,411470.868905083,336597.172334746,486344.56547542,4654213.14659061,4156550.59876999,5151875.69441123
"WRDS",1984,1306560.27399239,2118544.77890161,811984.50490922,15.1237435079856,279515.949826179,243507.591571837,315524.308080521,3652506.95895566,3413170.42112545,3891843.49678586
"WRDS",1985,375500.394474384,941287.158684991,565786.764210607,14.7553375400303,156012.14219929,121120.287742655,190903.996655925,1795905.04566537,1563989.56689957,2027820.52443118
"WRDS",1986,354947.989031091,798195.7693839,443247.780352809,12.6820130495861,146230.922650903,120486.754712431,171975.090589376,1532311.4932335,1361197.8873259,1703425.0991411
"WRDS",1987,425443.423602448,1376858.14871644,951414.725113996,12.9956527949022,249259.07404297,201974.590328979,296543.55775696,2429724.33270101,2115438.83972576,2744009.82567625
"WRDS",1988,171778.553644735,1076513.91661001,904735.362965278,12.9962332767703,218829.216304131,171224.228688566,266434.203919697,1957285.66114462,1640869.87681807,2273701.44547118
"WRDS",1989,216215.111549654,649883.254087024,433668.14253737,14.1874056540615,121139.125348908,83543.2807509667,158734.96994685,1329718.65387566,1079830.58013132,1579606.72762
"WRDS",1990,131604.823189854,672980.82287005,541375.999680195,11.6558265536814,154601.077318686,117392.52165516,191809.632982212,1308541.23377313,1061227.35105545,1555855.11649082
"WRDS",1991,136844.276900813,598893.862386791,462049.585485977,11.5984409771873,139945.771602002,105486.249734681,174405.293469323,1193946.23110957,964904.334760007,1422988.12745912
"WRDS",1992,739818.216027666,1611134.56127097,871316.345243301,13.6595124794401,254843.960250788,225438.106247905,284249.814253671,2817460.67705997,2622008.96445261,3012912.38966732
"WRDS",1993,1243763.60227314,2052570.64886676,808807.046593623,14.3121386937953,279865.56612315,246552.109811427,313179.022434873,3531508.27836579,3310083.92903867,3752932.62769291
"WRDS",1994,599956.352416942,1230171.85592403,630215.50350709,13.198706982921,199432.592324047,176767.258973617,222097.925674477,2217027.55003345,2066378.01542977,2367677.08463714
"WRDS",1995,1842988.98014457,2797634.9750302,954645.994885633,15.1677896104079,352125.538703989,300277.353059165,403973.724348813,4719934.58087721,4375315.55777822,5064553.60397619
"WRDS",1996,2970085.45649462,4423574.93893414,1453489.48243952,15.9366879355218,538478.784252971,444790.096447383,632167.472058559,7282192.19394444,6659472.15725574,7904912.23063315
"WRDS",1997,737007.371051877,1509039.16173837,772031.790686492,13.4882867877036,236479.747465157,211041.959748403,261917.535181911,2657160.90576395,2488083.71542986,2826238.09609804
"WRDS",1998,1724667.70122078,3146222.08334479,1421554.38212401,14.4424149000502,439220.287377586,366477.556934763,511963.01782041,5234062.01477681,4750563.34667517,5717560.68287844
"WRDS",1999,1151248.33349942,1930479.24473185,779230.911232431,15.6273895789909,256197.2898548,218653.077901438,293741.501808162,3367319.48940871,3117774.60205197,3616864.37676545
"WRDS",2000,1002444.11548336,2150677.62971091,1148233.51422755,14.8820380632712,321713.083331663,282553.771137182,360872.395526144,3682681.72823036,3422401.76383324,3942961.69262749
"WRDS",2001,331850.648646528,657332.004606807,325481.355960279,11.3699330462097,131317.38680339,94058.6541139083,168576.119492872,1287860.57644536,1040213.18239161,1535507.9704991
"WRDS",2002,235497.255447351,764829.78297609,529332.527528739,11.33541978742,163422.943302959,122448.846545715,204397.040060204,1447572.81119555,1175230.52918062,1719915.09321048
"WRDS",2003,1012864.84798982,1567843.80616766,554978.958177844,13.107203917932,220045.19934666,183395.305202645,256695.093490674,2752206.22631386,2508605.59575154,2995806.85687619
"WRDS",2004,1032527.89522324,1770505.38462439,737977.489401153,13.7664839979472,252466.000847247,223154.417813034,281777.58388146,3077704.37523535,2882879.25290739,3272529.4975633
"WRDS",2005,1414794.04937518,2102488.66196542,687694.612590235,13.1651854720748,279314.847813804,230472.199981382,328157.495646226,3592127.8400098,3267485.70697775,3916769.97304185
"WRDS",2006,1933834.98965188,3198249.93982269,1264414.95017081,15.8948195033692,414825.96856345,360956.982950254,468694.954176645,5353783.52502037,4995732.86294853,5711834.18709221
"WRDS",2007,454388.321709303,970065.21016195,515676.888452647,12.5183235945459,170018.238372077,143775.883312326,196260.593431828,1797143.42278041,1622718.51953577,1971568.32602504
"WRDS",2008,36503.4336322682,300024.617772056,263521.184139788,9.94596284776097,105351.416201867,53593.9573424028,157108.87506133,696466.123344159,352450.133422725,1040482.11326559
"WRDS",2009,369224.320242545,1171215.18512476,801990.86488222,12.8692607971704,216249.175510635,180119.340165921,252379.01085535,2109050.84838168,1868906.8895069,2349194.80725647
"WRDS",2010,651188.042360236,1573839.62311746,922651.580757228,13.0830239623446,261894.548948637,220471.651925897,303317.445971377,2744150.53631449,2468825.21627927,3019475.85634971
"WRDS",2011,568043.102008306,1121232.83725071,553189.735242408,12.8272193005177,184525.907149183,159364.862849695,209686.951448671,2040714.49634649,1873476.73481634,2207952.25787664
"WRDS",2012,265744.49855506,736985.866083417,471241.367528357,11.5667703176434,152804.607161305,117590.946921848,188018.267400761,1411078.32028527,1177023.89696192,1645132.74360862
"WRDS",2013,533878.791338558,926265.797313435,392387.005974877,13.0231073979143,148659.767173843,117035.079791176,180284.454556509,1744145.8716376,1533946.25257507,1954345.49070013
"WRDS",2014,847780.232287416,1910829.57850682,1063049.34621941,14.6014034945591,294210.842739295,259280.766984848,329140.918493741,3301771.20685927,3069601.68282362,3533940.73089493
"WRDS",2015,1571487.5245728,1988887.25348228,417399.728909475,13.9764957382102,233285.823998427,165201.674392708,301369.973604147,3442014.72426562,2989480.21734232,3894549.23118893
"WRDS",2016,1107385.55955619,2011008.74420377,903623.184647585,13.5225993301133,293063.990718565,254898.452392347,331229.529044782,3445007.57282166,3191332.91920645,3698682.22643688
